epoch, 1
location3 : , 0, 0, 1961
location4 : , 0, 0, 28417
location5 : , 0, 0, 171
location6 : , 0, 0, 0
epoch, 54
IH, 0.983093, HO, 0.994222
location1 : , 0, 0, 237
location2 : , 0, 0, 10179
location3 : , 0, 0, 2039
location4 : , 0, 0, 28358
location5 : , 0, 0, 187
location6 : , 0, 0, 0
epoch, 55
IH, 0.982928, HO, 0.996529
location1 : , 0, 0, 234
location2 : , 0, 0, 10276
location3 : , 0, 0, 2016
location4 : , 0, 0, 28297
location5 : , 0, 0, 177
location6 : , 0, 0, 0
epoch, 56
IH, 0.98206, HO, 0.992066
location1 : , 0, 0, 231
location2 : , 0, 0, 10148
location3 : , 0, 0, 2150
location4 : , 0, 0, 28231
location5 : , 0, 0, 240
location6 : , 0, 0, 0
epoch, 57
IH, 0.985785, HO, 0.995841
location1 : , 0, 0, 230
location2 : , 0, 0, 10308
location3 : , 0, 0, 1964
location4 : , 0, 0, 28349
location5 : , 0, 0, 149
location6 : , 0, 0, 0
epoch, 58
IH, 0.984035, HO, 0.994817
location1 : , 0, 0, 227
location2 : , 0, 0, 10105
location3 : , 0, 0, 2092
location4 : , 0, 0, 28377
location5 : , 0, 0, 199
location6 : , 0, 0, 0
epoch, 59
IH, 0.985425, HO, 0.997302
location1 : , 0, 0, 226
location2 : , 0, 0, 10272
location3 : , 0, 0, 1828
location4 : , 0, 0, 28543
location5 : , 0, 0, 131
location6 : , 0, 0, 0
epoch, 60
IH, 0.985664, HO, 0.995701
location1 : , 0, 0, 226
location2 : , 0, 0, 10255
location3 : , 0, 0, 1773
location4 : , 0, 0, 28572
location5 : , 0, 0, 174
location6 : , 0, 0, 0
epoch, 1
IH, 0.883893, HO, 0.996439
location1 : , 0, 0, 6570
location2 : , 0, 0, 24344
location3 : , 0, 0, 308
location4 : , 0, 0, 9738
location5 : , 0, 0, 40
location6 : , 0, 0, 0
epoch, 2
IH, 0.877126, HO, 0.99329
location1 : , 0, 0, 7331
location2 : , 0, 0, 24028
location3 : , 0, 0, 764
location4 : , 0, 0, 8825
location5 : , 0, 0, 52
location6 : , 0, 0, 0
epoch, 3
IH, 0.873726, HO, 0.989362
location1 : , 0, 0, 7984
location2 : , 0, 0, 23591
location3 : , 0, 0, 1057
location4 : , 0, 0, 8281
location5 : , 0, 0, 87
location6 : , 0, 0, 0
epoch, 4
IH, 0.867691, HO, 0.982892
location1 : , 0, 0, 7870
location2 : , 0, 0, 23568
location3 : , 0, 0, 1577
location4 : , 0, 0, 7854
location5 : , 0, 0, 131
location6 : , 0, 0, 0
epoch, 5
IH, 0.871625, HO, 0.990099
location1 : , 0, 0, 9008
location2 : , 0, 0, 22686
location3 : , 0, 0, 1650
location4 : , 0, 0, 7552
location5 : , 0, 0, 104
location6 : , 0, 0, 0
epoch, 6
IH, 0.868864, HO, 0.996264
location1 : , 0, 0, 9321
location2 : , 0, 0, 22660
location3 : , 0, 0, 1712
location4 : , 0, 0, 7215
location5 : , 0, 0, 92
location6 : , 0, 0, 0
epoch, 7
IH, 0.875632, HO, 0.994477
location1 : , 0, 0, 9282
location2 : , 0, 0, 22806
location3 : , 0, 0, 1878
location4 : , 0, 0, 6925
location5 : , 0, 0, 109
location6 : , 0, 0, 0
epoch, 8
IH, 0.866334, HO, 0.996625
location1 : , 0, 0, 9303
location2 : , 0, 0, 23128
location3 : , 0, 0, 1798
location4 : , 0, 0, 6698
location5 : , 0, 0, 73
location6 : , 0, 0, 0
epoch, 9
IH, 0.871502, HO, 0.997516
location1 : , 0, 0, 9693
location2 : , 0, 0, 22960
location3 : , 0, 0, 1848
location4 : , 0, 0, 6454
location5 : , 0, 0, 45
location6 : , 0, 0, 0
epoch, 10
IH, 0.874517, HO, 0.997058
location1 : , 0, 0, 10400
location2 : , 0, 0, 22482
location3 : , 0, 0, 1773
location4 : , 0, 0, 6300
location5 : , 0, 0, 45
location6 : , 0, 0, 0
epoch, 1
IH, 0.885867, HO, 0.998563
location1 : , 0, 0, 6550
location2 : , 0, 0, 24541
location3 : , 0, 0, 185
location4 : , 0, 0, 9708
location5 : , 0, 0, 16
location6 : , 0, 0, 0
epoch, 1
IH, 0.940656, HO, 0.999819
location1 : , 0, 0, 6227
location2 : , 0, 0, 23892
location3 : , 0, 0, 45
location4 : , 0, 0, 10835
location5 : , 0, 0, 1
location6 : , 0, 0, 0
epoch, 2
IH, 0.92087, HO, 0.997708
location1 : , 0, 0, 6577
location2 : , 0, 0, 23862
location3 : , 0, 0, 132
location4 : , 0, 0, 10415
location5 : , 0, 0, 14
location6 : , 0, 0, 0
epoch, 3
IH, 0.907853, HO, 0.983765
location1 : , 0, 0, 6552
location2 : , 0, 0, 23753
location3 : , 0, 0, 837
location4 : , 0, 0, 9761
location5 : , 0, 0, 97
location6 : , 0, 0, 0
epoch, 4
IH, 0.895364, HO, 0.989101
location1 : , 0, 0, 7046
location2 : , 0, 0, 23748
location3 : , 0, 0, 1008
location4 : , 0, 0, 9119
location5 : , 0, 0, 79
location6 : , 0, 0, 0
epoch, 5
IH, 0.881147, HO, 0.985483
location1 : , 0, 0, 7282
location2 : , 0, 0, 23571
location3 : , 0, 0, 1341
location4 : , 0, 0, 8693
location5 : , 0, 0, 113
location6 : , 0, 0, 0
epoch, 6
IH, 0.879597, HO, 0.986291
location1 : , 0, 0, 7931
location2 : , 0, 0, 23307
location3 : , 0, 0, 1554
location4 : , 0, 0, 8116
location5 : , 0, 0, 92
location6 : , 0, 0, 0
epoch, 1
IH, 0.948185, HO, 0.999012
location1 : , 0, 0, 2144
location2 : , 0, 0, 17711
location3 : , 0, 0, 1487
location4 : , 0, 0, 19624
location5 : , 0, 0, 34
location6 : , 0, 0, 0
epoch, 2
IH, 0.955628, HO, 0.995077
location1 : , 0, 0, 1106
location2 : , 0, 0, 14852
location3 : , 0, 0, 2193
location4 : , 0, 0, 22680
location5 : , 0, 0, 169
location6 : , 0, 0, 0
epoch, 3
IH, 0.964964, HO, 0.9972
location1 : , 0, 0, 848
location2 : , 0, 0, 14299
location3 : , 0, 0, 2050
location4 : , 0, 0, 23641
location5 : , 0, 0, 162
location6 : , 0, 0, 0
epoch, 4
IH, 0.969423, HO, 0.998535
location1 : , 0, 0, 734
location2 : , 0, 0, 13958
location3 : , 0, 0, 1931
location4 : , 0, 0, 24246
location5 : , 0, 0, 131
location6 : , 0, 0, 0
epoch, 5
IH, 0.969483, HO, 0.996866
location1 : , 0, 0, 664
location2 : , 0, 0, 13538
location3 : , 0, 0, 1976
location4 : , 0, 0, 24678
location5 : , 0, 0, 144
location6 : , 0, 0, 0
epoch, 6
IH, 0.97077, HO, 0.995808
location1 : , 0, 0, 614
location2 : , 0, 0, 13238
location3 : , 0, 0, 1991
location4 : , 0, 0, 24997
location5 : , 0, 0, 160
location6 : , 0, 0, 0
epoch, 7
IH, 0.972496, HO, 0.996221
location1 : , 0, 0, 567
location2 : , 0, 0, 13221
location3 : , 0, 0, 1715
location4 : , 0, 0, 25371
location5 : , 0, 0, 126
location6 : , 0, 0, 0
epoch, 8
IH, 0.971387, HO, 0.996385
location1 : , 0, 0, 534
location2 : , 0, 0, 13014
location3 : , 0, 0, 1886
location4 : , 0, 0, 25413
location5 : , 0, 0, 153
location6 : , 0, 0, 0
epoch, 9
IH, 0.970149, HO, 0.993653
location1 : , 0, 0, 510
location2 : , 0, 0, 12745
location3 : , 0, 0, 2015
location4 : , 0, 0, 25541
location5 : , 0, 0, 189
location6 : , 0, 0, 0
epoch, 10
IH, 0.970181, HO, 0.994499
location1 : , 0, 0, 491
location2 : , 0, 0, 12850
location3 : , 0, 0, 1921
location4 : , 0, 0, 25547
location5 : , 0, 0, 191
location6 : , 0, 0, 0
epoch, 11
IH, 0.969038, HO, 0.995459
location1 : , 0, 0, 475
location2 : , 0, 0, 12759
location3 : , 0, 0, 1939
location4 : , 0, 0, 25658
location5 : , 0, 0, 169
location6 : , 0, 0, 0
epoch, 12
IH, 0.969164, HO, 0.994967
location1 : , 0, 0, 463
location2 : , 0, 0, 12556
location3 : , 0, 0, 2016
location4 : , 0, 0, 25760
location5 : , 0, 0, 205
location6 : , 0, 0, 0
epoch, 13
IH, 0.972595, HO, 0.99711
location1 : , 0, 0, 449
location2 : , 0, 0, 12543
location3 : , 0, 0, 1911
location4 : , 0, 0, 25981
location5 : , 0, 0, 116
location6 : , 0, 0, 0
epoch, 14
IH, 0.973909, HO, 0.99511
location1 : , 0, 0, 439
location2 : , 0, 0, 12304
location3 : , 0, 0, 2036
location4 : , 0, 0, 26011
location5 : , 0, 0, 210
location6 : , 0, 0, 0
epoch, 15
IH, 0.975483, HO, 0.995081
location1 : , 0, 0, 430
location2 : , 0, 0, 12299
location3 : , 0, 0, 1889
location4 : , 0, 0, 26204
location5 : , 0, 0, 178
location6 : , 0, 0, 0
epoch, 1
IH, 0.856544, HO, 0.996334
location1 : , 0, 0, 6511
location2 : , 0, 0, 24381
location3 : , 0, 0, 430
location4 : , 0, 0, 9646
location5 : , 0, 0, 32
location6 : , 0, 0, 0
epoch, 2
IH, 0.85554, HO, 0.980729
location1 : , 0, 0, 7142
location2 : , 0, 0, 23893
location3 : , 0, 0, 1342
location4 : , 0, 0, 8499
location5 : , 0, 0, 124
location6 : , 0, 0, 0
epoch, 3
IH, 0.836368, HO, 0.97736
location1 : , 0, 0, 7791
location2 : , 0, 0, 23354
location3 : , 0, 0, 1849
location4 : , 0, 0, 7853
location5 : , 0, 0, 153
location6 : , 0, 0, 0
epoch, 4
IH, 0.833074, HO, 0.977547
location1 : , 0, 0, 8431
location2 : , 0, 0, 23155
location3 : , 0, 0, 1904
location4 : , 0, 0, 7324
location5 : , 0, 0, 186
location6 : , 0, 0, 0
epoch, 5
IH, 0.830861, HO, 0.973872
location1 : , 0, 0, 9012
location2 : , 0, 0, 22702
location3 : , 0, 0, 2211
location4 : , 0, 0, 6882
location5 : , 0, 0, 193
location6 : , 0, 0, 0
epoch, 6
IH, 0.829769, HO, 0.977863
location1 : , 0, 0, 9602
location2 : , 0, 0, 22298
location3 : , 0, 0, 2429
location4 : , 0, 0, 6521
location5 : , 0, 0, 150
location6 : , 0, 0, 0
epoch, 7
IH, 0.826986, HO, 0.977612
location1 : , 0, 0, 10205
location2 : , 0, 0, 22214
location3 : , 0, 0, 2246
location4 : , 0, 0, 6209
location5 : , 0, 0, 126
location6 : , 0, 0, 0
epoch, 8
IH, 0.838988, HO, 0.981528
location1 : , 0, 0, 11029
location2 : , 0, 0, 21910
location3 : , 0, 0, 2058
location4 : , 0, 0, 5908
location5 : , 0, 0, 95
location6 : , 0, 0, 0
epoch, 9
IH, 0.840165, HO, 0.9842
location1 : , 0, 0, 11105
location2 : , 0, 0, 21967
location3 : , 0, 0, 2186
location4 : , 0, 0, 5645
location5 : , 0, 0, 97
location6 : , 0, 0, 0
epoch, 10
IH, 0.841919, HO, 0.984499
location1 : , 0, 0, 11344
location2 : , 0, 0, 21909
location3 : , 0, 0, 2125
location4 : , 0, 0, 5528
location5 : , 0, 0, 94
location6 : , 0, 0, 0
epoch, 1
IH, 0.919025, HO, 0.999326
location1 : , 0, 0, 3613
location2 : , 0, 0, 19221
location3 : , 0, 0, 849
location4 : , 0, 1, 17282
location5 : , 0, 0, 34
location6 : , 0, 0, 0
epoch, 2
IH, 0.94863, HO, 0.99849
location1 : , 0, 0, 1385
location2 : , 0, 0, 16384
location3 : , 0, 0, 1792
location4 : , 0, 0, 21366
location5 : , 0, 0, 73
location6 : , 0, 0, 0
epoch, 3
IH, 0.963641, HO, 0.996637
location1 : , 0, 0, 926
location2 : , 0, 0, 14585
location3 : , 0, 0, 2003
location4 : , 0, 1, 23363
location5 : , 0, 0, 122
location6 : , 0, 0, 0
epoch, 4
IH, 0.969469, HO, 0.997497
location1 : , 0, 0, 764
location2 : , 0, 0, 13804
location3 : , 0, 0, 1941
location4 : , 0, 0, 24375
location5 : , 0, 0, 116
location6 : , 0, 0, 0
epoch, 5
IH, 0.971862, HO, 0.99693
location1 : , 0, 0, 679
location2 : , 0, 0, 13486
location3 : , 0, 0, 1883
location4 : , 0, 0, 24843
location5 : , 0, 0, 109
location6 : , 0, 0, 0
epoch, 6
IH, 0.784268, HO, 0.979296
location1 : , 0, 0, 3090
location2 : , 0, 0, 22381
location3 : , 0, 0, 4063
location4 : , 0, 0, 11201
location5 : , 0, 0, 265
location6 : , 0, 0, 0
epoch, 7
IH, 0.772123, HO, 0.976151
location1 : , 0, 0, 3876
location2 : , 0, 0, 21853
location3 : , 0, 0, 5542
location4 : , 0, 0, 9437
location5 : , 0, 0, 292
location6 : , 0, 0, 0
epoch, 8
IH, 0.778237, HO, 0.978648
location1 : , 0, 0, 4556
location2 : , 0, 0, 21761
location3 : , 0, 0, 5990
location4 : , 0, 0, 8463
location5 : , 0, 0, 230
location6 : , 0, 0, 0
epoch, 1
IH, 0.891936, HO, 0.994529
location1 : , 0, 0, 6673
location2 : , 0, 0, 24337
location3 : , 0, 0, 352
location4 : , 0, 0, 9606
location5 : , 0, 0, 32
location6 : , 0, 0, 0
epoch, 2
IH, 0.872138, HO, 0.991688
location1 : , 0, 0, 7550
location2 : , 0, 0, 23938
location3 : , 0, 0, 671
location4 : , 0, 0, 8794
location5 : , 0, 0, 47
location6 : , 0, 0, 0
epoch, 3
IH, 0.874412, HO, 0.987908
location1 : , 0, 0, 8063
location2 : , 0, 0, 23782
location3 : , 0, 0, 801
location4 : , 0, 0, 8293
location5 : , 0, 0, 61
location6 : , 0, 0, 0
epoch, 4
IH, 0.870953, HO, 0.981942
location1 : , 0, 0, 8022
location2 : , 0, 0, 23736
location3 : , 0, 0, 1004
location4 : , 0, 0, 8155
location5 : , 0, 0, 83
location6 : , 0, 0, 0
epoch, 5
IH, 0.871058, HO, 0.977187
location1 : , 0, 0, 8512
location2 : , 0, 0, 23317
location3 : , 0, 0, 1133
location4 : , 0, 0, 7929
location5 : , 0, 0, 109
location6 : , 0, 0, 0
epoch, 6
IH, 0.87125, HO, 0.977949
location1 : , 0, 0, 8871
location2 : , 0, 0, 22984
location3 : , 0, 0, 1284
location4 : , 0, 0, 7746
location5 : , 0, 0, 115
location6 : , 0, 0, 0
epoch, 7
IH, 0.86858, HO, 0.976976
location1 : , 0, 0, 9050
location2 : , 0, 0, 22951
location3 : , 0, 0, 1334
location4 : , 0, 0, 7547
location5 : , 0, 0, 118
location6 : , 0, 0, 0
epoch, 8
IH, 0.865281, HO, 0.976012
location1 : , 0, 0, 9855
location2 : , 0, 0, 22211
location3 : , 0, 0, 1384
location4 : , 0, 0, 7402
location5 : , 0, 0, 148
location6 : , 0, 0, 0
epoch, 9
IH, 0.860529, HO, 0.97331
location1 : , 0, 0, 9430
location2 : , 0, 0, 22571
location3 : , 0, 0, 1619
location4 : , 0, 0, 7217
location5 : , 0, 0, 163
location6 : , 0, 0, 0
epoch, 10
IH, 0.858382, HO, 0.972067
location1 : , 0, 0, 9882
location2 : , 0, 0, 22109
location3 : , 0, 0, 1868
location4 : , 0, 0, 6972
location5 : , 0, 0, 169
location6 : , 0, 0, 0
epoch, 11
IH, 0.856663, HO, 0.972878
location1 : , 0, 0, 9667
location2 : , 0, 0, 22310
location3 : , 0, 0, 2017
location4 : , 0, 0, 6838
location5 : , 0, 0, 168
location6 : , 0, 0, 0
epoch, 1
IH, 1, HO, 1
location1 : , 0, 0, 6978
location2 : , 0, 0, 23945
location3 : , 0, 0, 0
location4 : , 0, 0, 10077
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
IH, 1, HO, 1
location1 : , 0, 0, 7037
location2 : , 0, 0, 23902
location3 : , 0, 0, 0
location4 : , 0, 0, 10061
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 3
IH, 1, HO, 1
location1 : , 0, 0, 7052
location2 : , 0, 0, 23890
location3 : , 0, 0, 0
location4 : , 0, 0, 10058
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 4
IH, 1, HO, 1
location1 : , 0, 0, 7061
location2 : , 0, 0, 23881
location3 : , 0, 0, 0
location4 : , 0, 0, 10058
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 5
IH, 1, HO, 1
location1 : , 0, 0, 7066
location2 : , 0, 0, 23879
location3 : , 0, 0, 0
location4 : , 0, 0, 10055
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 1
IH, 1, HO, 1
location1 : , 0, 0, 11997
location2 : , 0, 0, 21792
location3 : , 0, 0, 0
location4 : , 0, 0, 7211
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
IH, 1, HO, 1
location1 : , 0, 0, 12412
location2 : , 0, 0, 21522
location3 : , 0, 0, 0
location4 : , 0, 0, 7066
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 1
IH, 1, HO, 1
location1 : , 0, 3, 12613
location2 : , 0, 0, 21536
location3 : , 0, 0, 0
location4 : , 0, 0, 6848
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
IH, 1, HO, 1
location1 : , 0, 2, 13254
location2 : , 0, 0, 21090
location3 : , 0, 0, 0
location4 : , 0, 0, 6654
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 3
IH, 1, HO, 1
location1 : , 0, 2, 13451
location2 : , 0, 0, 20961
location3 : , 0, 0, 0
location4 : , 0, 0, 6586
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 4
IH, 1, HO, 1
location1 : , 0, 8, 13798
location2 : , 0, 0, 20721
location3 : , 0, 0, 0
location4 : , 0, 0, 6473
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 5
IH, 1, HO, 1
location1 : , 0, 18, 13912
location2 : , 0, 0, 20638
location3 : , 0, 0, 0
location4 : , 0, 0, 6432
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 1
IH, 1, HO, 1
location1 : , 0, 0, 5857
location2 : , 0, 0, 23437
location3 : , 0, 0, 0
location4 : , 0, 0, 11706
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
IH, 1, HO, 1
location1 : , 0, 0, 5857
location2 : , 0, 0, 23437
location3 : , 0, 0, 0
location4 : , 0, 0, 11706
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 3
IH, 1, HO, 1
location1 : , 0, 0, 5857
location2 : , 0, 0, 23437
location3 : , 0, 0, 0
location4 : , 0, 0, 11706
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 4
IH, 1, HO, 1
location1 : , 0, 0, 5857
location2 : , 0, 0, 23437
location3 : , 0, 0, 0
location4 : , 0, 0, 11706
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 5
IH, 1, HO, 1
location1 : , 0, 0, 5857
location2 : , 0, 0, 23437
location3 : , 0, 0, 0
location4 : , 0, 0, 11706
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 1
IH, 1, HO, 1
location1 : , 0, 34, 11581
location2 : , 0, 0, 22069
location3 : , 0, 0, 0
location4 : , 0, 0, 7316
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
IH, 1, HO, 1
location1 : , 0, 0, 11958
location2 : , 0, 0, 21881
location3 : , 0, 0, 0
location4 : , 0, 0, 7161
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 3
IH, 1, HO, 1
location1 : , 0, 0, 12091
location2 : , 0, 0, 21827
location3 : , 0, 0, 0
location4 : , 0, 0, 7082
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 4
IH, 1, HO, 1
location1 : , 0, 0, 12162
location2 : , 0, 0, 21791
location3 : , 0, 0, 0
location4 : , 0, 0, 7047
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 5
IH, 1, HO, 1
location1 : , 0, 0, 12236
location2 : , 0, 0, 21735
location3 : , 0, 0, 0
location4 : , 0, 0, 7029
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 6
IH, 1, HO, 1
location1 : , 0, 0, 12304
location2 : , 0, 0, 21691
location3 : , 0, 0, 0
location4 : , 0, 0, 7005
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 1
IH, 1, HO, 1
location1 : , 0, 0, 6088
location2 : , 0, 0, 23412
location3 : , 0, 0, 0
location4 : , 0, 0, 11500
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
IH, 1, HO, 1
location1 : , 0, 0, 6124
location2 : , 0, 0, 23408
location3 : , 0, 0, 0
location4 : , 0, 52, 11416
location5 : , 0, 0, 0
location6 : , 0, 0, 0
